"Turbine_ID","Previous_Over_current_Trips","Lubrication_Type","New_Seal","Planned_shutdowns","Average_RPM","Asset_Age_Score","Average_Vibration_Score","Torque_rating","Bearing_Weight_Score","Insulation_Rating","Fatigue_Score","Asset_Failure","Inspection_in_last_6 Months","Minor_Component_Failure_Last_6_months","Major_Component _Failure_Last_6_months","Proactive_Part_Replacement_Last_6_months","Inspection_Last_3_months","Proactive_Asset_Replacement_Last_3 months"
"2314","0","0","0","0","1300","10","97","0","0","24","0.0","0","0","0","0","0","0","0"
"253","8","3","2","16","7745","378","912","19","22","170","16.124515","1","0","0","0","0","1","0"
"2757","0","3","1","1","3027","0","66","2","7","16","0.0","0","0","0","0","0","0","0"
"3077","0","0","0","0","2958","53","444","0","12","86","0.0","0","0","0","0","0","0","0"
"3108","4","3","3","11","3444","530","612","15","140","57","20.174241","1","0","1","0","0","0","0"
"3428","0","0","0","0","142","2","2","0","0","2","0.0","0","0","0","0","0","0","0"
"3432","0","0","0","2","3946","55","107","2","4","65","6.244998","1","0","0","0","0","0","0"
"3481","1","0","0","0","6902","73","423","0","34","137","4.795832","0","0","0","0","0","0","0"
"3516","0","0","0","1","3245","39","214","1","21","64","0.0","1","0","0","0","0","0","0"
"362","0","0","1","2","5041","231","495","4","66","75","0.0","0","0","0","0","0","1","0"
"969","1","0","0","0","1813","126","178","0","48","50","0.0","0","0","0","0","0","0","0"
"1242","0","0","0","0","3268","114","218","0","21","57","9.591663","1","0","0","0","0","0","0"
"1258","1","0","0","0","587","20","70","0","2","7","0.0","0","0","0","0","0","0","0"
"1360","0","0","1","2","3855","195","479","3","31","41","11.135529","0","0","0","0","0","0","0"
"1401","0","0","0","0","3682","358","580","0","243","58","0.0","0","0","0","0","0","0","0"
"172","0","0","0","3","2594","138","409","3","21","62","8.544004","1","0","0","0","0","0","0"
"2313","0","0","5","9","1300","10","97","14","0","24","0.0","0","0","0","0","1","0","1"
"2379","0","0","0","1","2910","15","60","1","0","48","1.414214","0","0","0","0","0","0","0"
"2569","0","0","0","0","4876","18","120","0","0","23","0.0","0","0","0","0","0","0","0"
"3111","2","0","3","5","2792","481","522","11","80","42","21.84033","1","0","1","1","0","1","0"
"575","0","1","0","5","3750","0","440","6","32","75","0.0","0","0","0","0","0","1","0"
"732","3","0","1","3","9984","765","949","6","10","157","22.627417","1","1","0","0","0","2","0"
"911","0","0","0","0","2538","38","136","0","16","37","0.0","0","0","0","0","0","0","0"
"988","0","0","0","0","801","38","85","0","5","9","0.0","0","0","0","0","0","0","0"
"1214","0","0","0","2","4040","57","195","5","15","71","1.414214","1","0","0","0","0","3","0"
"1284","0","0","0","1","2682","205","500","1","75","52","0.0","0","0","0","0","0","0","0"
"1327","0","0","0","2","3580","434","546","2","113","60","12.845233","0","0","0","0","0","0","0"
"1658","0","0","1","7","6676","734","1032","8","177","146","20.371549","1","0","0","0","0","0","0"
"181","0","0","1","1","1873","49","59","2","11","44","0.0","0","0","0","0","0","0","0"
"2387","0","0","0","0","1442","66","92","0","66","20","0.0","0","0","0","0","0","0","0"
"2397","0","0","1","1","3236","0","191","2","6","55","0.0","0","0","0","0","0","0","0"
"2921","0","0","1","4","3385","395","532","5","267","56","3.741657","1","0","0","0","0","0","0"
"2928","0","1","1","3","4536","138","358","7","93","61","11.532563","0","0","0","0","0","3","0"
"2966","3","0","2","2","5229","416","747","7","207","104","20.0","1","0","1","1","0","1","0"
"306","0","0","0","0","930","0","237","0","0","30","0.0","0","0","0","0","0","0","0"
"3076","0","0","1","4","3741","65","328","5","5","93","0.0","1","0","0","0","0","0","0"
"3474","0","0","3","2","1756","0","24","5","0","40","0.0","0","0","0","0","0","0","0"
"3484","0","0","0","1","2407","23","198","1","19","59","0.0","0","0","0","0","0","0","0"
"607","0","0","1","5","4118","161","533","6","45","102","0.0","0","0","0","0","0","0","0"
"63","0","0","1","2","58","0","0","3","0","0","0.0","0","0","0","0","0","0","0"
"934","0","0","0","0","745","1","46","0","6","9","0.0","0","0","0","0","0","0","0"
"1067","0","0","0","0","2147","63","273","0","23","47","0.0","0","0","0","0","0","0","0"
"1086","0","0","0","0","3335","0","394","0","0","57","0.0","0","0","0","0","0","0","0"
"1119","1","0","0","0","1022","13","48","0","8","15","1.414214","1","0","0","0","0","0","0"
"1240","0","0","0","0","1504","22","102","0","11","28","3.316625","0","0","0","0","0","0","0"
"1343","0","0","0","0","4577","98","518","0","35","67","0.0","1","0","0","0","0","0","0"
"1420","0","0","0","2","6929","282","952","3","5","167","16.552945","1","0","1","0","0","0","0"
"1552","0","0","1","1","4489","73","418","2","26","118","2.236068","0","0","0","0","0","0","0"
"1677","0","0","0","0","936","0","49","0","0","30","0.0","0","0","0","0","0","0","0"
"1709","0","0","2","2","3357","101","216","4","57","47","0.0","0","0","0","0","0","0","0"
"1912","0","0","4","7","5322","347","651","13","185","120","0.0","1","0","1","0","0","1","0"
"1998","0","0","0","1","959","84","152","1","66","14","0.0","0","0","0","0","0","0","0"
"2214","0","0","0","1","4247","134","458","1","102","83","0.0","1","0","0","0","0","0","0"
"225","0","0","0","1","991","27","82","1","0","22","3.162278","0","0","0","0","0","0","0"
"2320","0","0","0","0","2351","31","162","0","0","60","0.0","0","0","0","0","0","0","0"
"235","0","0","0","0","896","0","80","0","26","17","0.0","0","0","0","0","0","0","0"
"2786","1","0","1","1","1422","9","99","4","0","24","0.0","0","0","0","0","0","2","0"
"2999","0","0","2","0","1993","90","447","2","56","45","0.0","0","0","0","0","0","0","0"
"312","0","0","0","0","1178","3","3","0","0","14","0.0","0","0","0","0","0","0","0"
"3242","0","0","3","5","5144","430","672","8","63","111","0.0","1","0","0","0","0","0","0"
"3510","0","1","4","4","5043","105","492","10","20","115","7.937254","1","0","0","0","1","2","0"
"65","0","0","1","1","579","51","73","2","4","13","0.0","0","0","0","0","0","0","0"
"752","0","0","1","1","163","1","9","2","0","2","0.0","0","0","0","0","0","0","0"
"1415","0","0","1","1","7346","10","160","2","2","128","1.414214","1","0","0","0","0","0","0"
"1524","2","0","1","3","7984","397","784","6","32","140","8.831761","1","0","1","0","0","1","0"
"1736","0","0","1","0","1066","22","74","1","0","22","0.0","0","0","0","0","0","0","0"
"1756","7","0","5","17","11545","1195","1285","27","645","190","33.674916","1","0","2","1","0","1","0"
"265","4","0","0","2","6201","389","798","2","215","120","19.467922","1","0","0","0","0","0","0"
"2760","0","0","0","0","588","0","9","0","0","4","0.0","0","0","0","0","0","0","0"
"2781","0","0","0","0","2902","4","91","0","0","51","0.0","0","0","0","0","0","0","0"
"2993","2","0","1","2","3906","341","448","3","54","47","2.236068","1","0","0","0","0","0","0"
"3205","0","2","0","0","5794","64","438","0","104","99","0.0","0","0","0","0","0","0","0"
"3212","0","0","0","0","4741","0","473","0","3","142","0.0","0","0","0","0","0","0","0"
"331","0","0","0","2","2836","0","343","2","38","31","9.591663","0","0","0","0","0","0","0"
"3424","1","0","0","4","5944","36","231","4","3","101","2.236068","1","0","0","0","0","0","0"
"498","0","0","0","0","3816","54","302","0","22","75","6.324555","0","0","0","0","0","0","0"
"580","1","0","0","0","3745","113","291","1","41","55","2.645751","0","0","1","0","0","0","0"
"762","0","0","0","0","2746","234","357","0","90","48","0.0","0","0","0","0","0","0","0"
"1019","0","1","0","0","5692","1","177","0","0","85","1.0","1","0","0","0","0","0","0"
"121","0","0","0","0","1826","0","39","0","0","27","0.0","0","0","0","0","0","0","0"
"1270","0","0","0","4","5210","58","277","4","29","97","5.477226","0","0","0","0","0","0","0"
"1325","5","0","1","6","6546","346","567","9","154","90","11.269428","0","0","1","0","0","1","0"
"1386","0","0","2","3","3892","189","531","5","96","72","10.908712","0","0","0","0","0","0","0"
"1573","0","0","1","1","5092","172","274","2","79","85","0.0","0","0","0","0","0","0","0"
"1574","0","0","0","0","6206","0","589","0","0","91","0.0","0","0","0","0","0","0","0"
"1632","0","0","0","0","1203","55","66","0","16","19","3.0","0","0","0","0","0","0","0"
"1751","0","0","2","5","9817","339","940","10","193","158","15.937377","1","0","3","0","0","0","0"
"2135","4","3","0","0","665","38","41","0","14","2","4.0","0","0","0","0","0","0","0"
"2461","0","0","0","0","3939","0","419","0","0","110","0.0","0","0","0","0","0","0","0"
"2706","0","6","1","1","7925","724","1015","2","183","152","0.0","0","0","0","0","0","0","0"
"2878","0","0","0","0","716","0","7","0","0","10","0.0","0","0","0","0","0","0","0"
"3575","0","0","0","0","416","0","39","0","2","4","0.0","0","0","0","0","0","0","0"
"3592","0","7","0","1","2191","14","40","1","0","7","0.0","0","0","0","0","0","0","0"
"3638","0","0","4","6","3552","234","624","10","54","110","0.0","1","0","0","0","0","0","0"
"4","0","0","1","4","4222","259","472","7","109","78","1.0","1","0","0","0","0","2","0"
"641","0","0","1","5","2177","70","153","7","44","36","0.0","0","0","0","1","0","0","0"
"1075","1","0","1","2","5657","69","732","3","28","103","0.0","0","0","0","0","0","0","0"
"1115","3","0","1","1","3451","155","476","3","0","77","6.164414","1","0","0","1","0","0","0"
"1720","0","0","0","0","3494","48","215","0","13","65","5.09902","0","0","0","0","0","0","0"
"1743","0","0","0","0","1244","97","120","0","53","20","1.414214","0","0","0","0","0","0","0"
"1949","0","0","0","0","1523","1","1","0","0","1","0.0","0","0","0","0","0","0","0"
"1993","1","0","5","11","7461","456","625","19","246","132","19.052559","1","0","0","0","0","2","0"
"2208","7","0","3","3","8579","985","1070","10","444","191","3.162278","1","0","2","0","0","1","0"
"252","7","3","2","13","7745","378","912","17","22","170","16.124515","1","0","0","1","0","1","0"
"2828","0","0","0","0","403","12","17","0","9","4","3.162278","1","0","0","0","0","0","0"
"39","0","0","0","0","631","0","6","0","0","2","0.0","0","0","0","0","0","0","0"
"426","1","0","0","2","6932","352","966","4","31","124","17.204651","0","0","0","1","0","1","0"
"689","0","0","0","0","3716","36","120","0","0","40","4.242641","0","0","0","0","0","0","0"
"746","3","0","0","2","3508","250","398","2","59","60","7.549834","0","0","0","0","0","0","0"
"795","0","0","0","1","3146","65","419","1","15","58","0.0","1","0","0","0","0","0","0"
"855","0","0","0","0","1700","62","74","0","20","20","0.0","0","0","0","0","0","0","0"
"882","0","0","1","1","2392","45","354","2","7","41","1.0","0","0","0","0","0","0","0"
"1020","0","0","0","0","125","11","16","0","0","5","0.0","1","0","0","0","0","0","0"
"1029","2","4","2","6","6072","370","600","8","115","86","16.911535","1","0","0","0","0","0","0"
"1176","5","3","0","2","11629","249","553","2","36","182","12.083046","1","0","0","0","0","0","0"
"1198","0","0","0","1","4629","92","606","1","38","130","0.0","0","0","0","0","0","0","0"
"1233","0","0","0","2","6133","218","567","2","73","113","7.549834","0","0","0","0","0","0","0"
"1287","0","0","0","0","5534","166","464","0","47","105","8.831761","0","0","0","0","0","0","0"
"1458","0","0","0","0","1743","0","1","0","0","8","0.0","0","0","0","0","0","0","0"
"1491","2","0","2","5","8057","722","1053","7","0","126","18.920888","1","0","0","0","0","0","0"
"1542","0","0","0","0","455","0","46","1","0","12","0.0","0","0","0","0","0","0","0"
"1614","0","0","0","0","2500","0","109","0","0","53","0.0","0","0","0","0","0","0","0"
"1797","0","0","0","0","5649","17","240","0","9","90","0.0","0","0","0","0","0","0","0"
"210","0","0","0","0","549","18","21","0","8","6","0.0","0","0","0","0","0","0","0"
"2602","0","0","2","3","1210","0","20","5","0","14","0.0","0","0","0","0","0","0","0"
"2790","0","0","0","0","1379","0","20","0","0","8","0.0","0","0","0","0","0","0","0"
"315","0","0","0","0","1641","28","84","0","1","44","0.0","0","0","0","0","0","0","0"
"3297","1","0","1","1","3455","206","392","2","60","60","6.403124","0","0","0","0","0","0","0"
"3363","0","0","1","1","2658","254","548","2","58","37","15.231546","1","0","0","0","0","0","0"
"3401","0","0","1","1","161","0","27","2","0","2","0.0","0","0","0","0","0","0","0"
"3418","0","0","2","3","3536","52","96","5","42","27","6.855655","1","0","0","0","0","0","0"
"3515","0","0","0","0","895","0","82","0","0","21","0.0","0","0","0","0","0","0","0"
"411","0","0","1","1","909","44","74","2","9","15","0.0","0","0","0","0","0","0","0"
"510","0","0","0","0","3609","34","338","0","6","99","4.358899","1","0","0","0","0","0","0"
"784","0","0","0","0","4202","103","186","0","5","34","9.433981","0","0","0","0","0","0","0"
"871","0","0","0","0","747","4","5","0","1","11","0.0","0","0","0","0","0","0","0"
"1189","0","0","1","1","2432","181","300","2","69","39","0.0","1","0","0","0","0","0","0"
"1352","1","0","0","2","4425","370","566","2","62","85","15.84298","1","0","0","0","0","0","0"
"1395","0","0","0","1","3668","348","471","1","212","57","0.0","0","0","0","0","0","0","0"
"1503","0","0","0","0","1639","8","72","0","0","28","0.0","0","0","0","0","0","0","0"
"2432","0","0","0","0","7462","3","506","0","0","100","0.0","1","0","0","0","0","0","0"
"2462","0","0","0","1","11295","62","676","1","50","187","0.0","0","0","0","0","0","0","0"
"2750","0","0","0","0","1317","92","211","0","67","23","0.0","0","0","0","0","0","0","0"
"2950","1","6","0","3","5155","927","1255","3","155","74","28.84441","1","0","0","0","0","0","0"
"2970","1","0","1","2","4443","409","658","3","155","54","19.209373","1","0","0","0","0","0","0"
"3055","3","0","3","7","4010","347","486","10","150","61","14.142136","1","0","0","0","0","0","0"
"3271","5","0","2","9","4680","227","465","12","19","104","14.56022","1","1","0","0","0","1","0"
"3302","0","0","0","0","1837","88","138","0","33","22","0.0","0","0","0","0","0","0","0"
"3554","2","0","2","1","3920","162","267","3","88","45","0.0","1","0","0","0","0","0","0"
"400","0","0","0","1","2142","47","472","1","64","41","0.0","0","0","0","0","0","0","0"
"62","0","0","0","0","334","0","17","0","0","7","0.0","0","0","0","0","0","0","0"
"704","0","0","1","0","3051","0","28","3","0","5","0.0","0","0","0","0","0","2","0"
"734","4","0","2","9","9984","765","949","12","10","157","22.627417","1","0","1","0","0","0","0"
"775","1","0","0","0","5382","181","586","0","6","75","11.958261","1","0","0","0","0","0","0"
"883","0","0","0","0","2392","45","354","0","7","41","1.0","0","0","0","0","0","0","0"
"1049","0","0","0","0","3266","103","316","0","25","71","9.848858","1","0","0","0","0","0","0"
"12","0","0","0","0","2231","37","186","0","0","39","0.0","0","0","0","0","0","0","0"
"1525","2","0","1","2","7984","397","784","3","32","140","8.831761","1","0","0","0","0","0","0"
"2042","1","0","3","6","7531","32","496","9","5","123","0.0","0","0","0","0","0","0","0"
"2338","0","0","0","0","2571","0","223","0","0","51","0.0","0","0","0","0","0","0","0"
"2585","0","0","0","0","5023","36","160","0","0","60","0.0","0","0","0","0","0","0","0"
"2722","0","0","1","2","1574","45","149","3","0","12","0.0","1","0","0","0","0","0","0"
"3385","0","0","2","3","4823","222","554","5","74","92","0.0","0","0","0","0","0","0","0"
"339","1","0","0","2","2533","51","221","2","27","41","7.071068","1","0","0","0","0","0","0"
"3588","0","0","0","1","3405","0","368","1","0","112","0.0","0","0","0","0","0","0","0"
"473","0","0","0","0","1233","29","63","1","6","19","4.472136","0","0","1","0","0","0","0"
"618","0","0","0","0","3236","282","646","0","22","57","0.0","0","0","0","0","0","0","0"
"630","1","0","2","2","5848","419","503","8","56","67","13.96424","1","0","0","1","0","3","0"
"720","0","0","0","0","999","30","149","0","11","15","1.0","0","0","0","0","0","0","0"
"1094","0","0","2","2","3012","113","446","4","45","79","1.414214","0","0","0","0","0","0","0"
"1166","0","0","0","0","3435","7","213","0","2","56","0.0","0","0","0","0","0","0","0"
"1330","0","0","0","2","845","36","53","2","0","11","0.0","1","0","0","0","0","0","0"
"1545","1","0","0","1","3347","177","382","1","107","53","12.961481","1","0","0","0","0","0","0"
"1810","0","0","0","1","8151","82","507","1","48","174","0.0","0","0","0","0","0","0","0"
"2065","2","0","0","0","3272","93","276","0","60","80","2.828427","0","0","0","0","0","0","0"
"2154","0","0","1","1","856","25","35","3","12","9","0.0","0","0","1","0","0","0","0"
"2192","1","0","1","3","4850","446","666","5","162","100","0.0","0","0","0","0","0","1","0"
"2430","0","0","0","0","6527","356","870","0","33","113","0.0","0","0","0","0","0","0","0"
"2659","0","0","0","0","573","0","22","0","0","5","0.0","1","0","0","0","0","0","0"
"2727","0","0","1","2","1811","18","38","4","0","4","0.0","0","0","0","1","0","0","0"
"3284","0","0","0","0","646","0","1","0","0","6","0.0","0","0","0","0","0","0","0"
"3434","0","0","0","0","5320","2","230","0","0","137","1.414214","0","0","0","0","0","0","0"
"3528","0","0","0","0","2497","0","211","0","0","34","0.0","0","0","0","0","0","0","0"
"3635","0","0","1","2","4046","436","688","3","170","60","0.0","1","0","0","0","0","0","0"
"417","1","0","0","1","5509","487","630","1","36","60","2.44949","1","0","0","0","0","0","0"
"557","0","0","1","1","2749","179","306","2","37","45","3.605551","1","0","0","0","0","0","0"
"696","0","0","0","0","4354","152","264","0","12","52","1.732051","0","0","0","0","0","0","0"
"83","0","0","1","0","2416","107","223","1","17","44","0.0","0","0","0","0","0","0","0"
"844","2","0","0","0","4860","491","550","2","29","62","17.832555","0","0","0","1","0","1","0"
"1511","5","4","1","4","9636","607","1146","9","45","153","18.654758","1","0","2","2","1","0","0"
"1670","0","0","0","2","11202","8","472","2","2","327","0.0","0","0","0","0","0","0","0"
"1687","0","0","1","4","10437","720","930","5","340","191","27.0","1","0","0","0","0","0","0"
"1795","0","0","0","0","5199","0","558","0","0","96","0.0","0","0","0","0","0","0","0"
"2001","0","0","1","3","5520","88","635","4","32","158","0.0","0","0","0","0","0","0","0"
"2039","0","0","1","2","3001","55","212","3","13","65","7.211103","0","0","0","0","0","0","0"
"2087","0","0","0","0","1590","22","67","0","1","8","0.0","0","0","0","0","0","0","0"
"2130","2","1","0","2","6731","423","692","2","287","138","0.0","0","0","0","0","0","0","0"
"2316","0","0","1","2","2167","22","83","3","0","25","0.0","0","0","0","0","0","0","0"
"2394","0","0","0","0","5686","63","576","0","9","86","0.0","0","0","0","0","0","0","0"
"333","1","0","3","6","3803","443","671","12","101","86","0.0","1","0","0","1","0","2","0"
"3547","0","0","7","8","1304","292","461","15","213","26","0.0","1","0","0","0","0","0","0"
"3586","0","0","0","0","4170","80","180","0","20","91","7.937254","0","0","0","0","0","0","0"
"3613","0","0","0","0","182","0","5","0","0","4","0.0","0","0","0","0","0","0","0"
"3631","0","0","0","0","13674","24","219","0","1","68","0.0","1","0","0","0","0","0","0"
"518","1","0","0","1","4641","113","516","1","16","108","0.0","1","0","0","0","0","0","0"
"721","0","1","0","0","3675","130","592","0","28","88","10.198039","0","0","0","0","0","0","0"
"735","1","1","0","2","3836","183","271","2","7","43","11.224972","0","0","0","0","0","0","0"
"764","0","0","0","0","3066","263","402","0","130","56","0.0","0","0","0","0","0","0","0"
"875","0","0","1","3","1398","0","39","4","0","24","0.0","0","0","0","0","0","0","0"
"887","2","0","1","0","4668","233","426","1","22","79","8.42615","0","0","0","0","0","0","0"
"915","1","0","2","3","3617","155","454","5","99","81","0.0","0","0","0","0","0","0","0"
"109","0","0","0","0","544","9","14","0","1","3","0.0","0","0","0","0","0","0","0"
"1103","0","0","1","0","4776","137","275","3","58","117","10.246951","0","0","0","0","0","2","0"
"123","0","0","1","2","2133","11","47","3","0","29","1.0","0","0","0","0","0","0","0"
"1784","0","0","0","0","2102","53","147","0","22","46","0.0","1","0","0","0","0","0","0"
"1853","2","2","1","4","7632","33","314","5","7","85","0.0","0","0","0","0","0","0","0"
"2067","0","0","1","1","3578","277","394","2","131","68","0.0","0","0","0","0","0","0","0"
"2089","0","0","0","0","2236","0","8","0","0","30","0.0","0","0","0","0","0","0","0"
"215","1","0","0","0","2301","132","163","0","30","53","7.483315","1","0","0","0","0","0","0"
"2241","0","0","0","0","3419","12","180","0","15","63","1.0","0","0","0","0","0","0","0"
"2248","2","1","2","4","4009","524","692","6","457","48","12.083046","0","0","0","0","0","0","0"
"2292","0","0","0","0","4100","0","1","0","0","0","0.0","0","0","0","0","0","0","0"
"2598","0","0","0","0","2728","0","284","0","0","59","0.0","0","0","0","0","0","0","0"
"2801","0","0","0","0","1118","0","72","0","6","19","0.0","0","0","0","0","0","0","0"
"3007","0","0","0","0","452","0","44","0","0","7","0.0","0","0","0","0","0","0","0"
"3513","1","0","1","2","2500","196","368","3","133","53","5.291503","1","0","0","0","0","0","0"
"3637","0","0","0","1","2151","286","337","1","125","24","0.0","0","0","0","0","0","0","0"
"396","1","0","0","0","612","0","33","0","0","5","0.0","0","0","0","0","0","0","0"
"900","0","0","0","0","2762","104","368","0","29","35","0.0","0","0","0","0","0","0","0"
"954","2","0","1","2","5647","77","256","3","11","94","0.0","0","0","0","0","0","0","0"
"1025","0","0","0","0","2675","1","267","0","16","27","0.0","0","0","0","0","0","0","0"
"1197","0","0","1","4","4629","92","606","5","38","130","0.0","1","0","0","0","0","0","0"
"1417","0","0","0","0","5983","1","117","0","0","100","0.0","0","0","0","0","0","0","0"
"1553","1","0","0","0","2778","101","166","0","42","42","3.872983","1","0","0","0","0","0","0"
"1694","5","0","3","7","9355","830","952","16","376","141","21.794495","1","0","3","0","0","2","0"
"1807","0","0","0","1","664","0","17","1","0","10","0.0","0","0","0","0","0","0","0"
"2093","0","0","0","0","1561","16","92","0","9","39","0.0","0","0","0","0","0","0","0"
"2286","0","0","4","7","1805","0","400","11","41","43","0.0","0","0","0","0","0","0","0"
"2343","0","0","3","6","6604","25","101","9","0","71","0.0","0","0","0","0","0","0","0"
"2404","0","0","1","3","8136","451","580","4","76","149","20.952327","1","0","0","0","0","0","0"
"2551","0","1","0","3","8078","66","368","3","0","113","0.0","0","0","0","0","0","0","0"
"3292","0","1","0","0","3519","49","292","0","30","78","0.0","0","0","0","0","0","0","0"
"3457","2","0","1","5","6409","443","813","10","204","143","18.05547","1","0","2","0","0","1","0"
"3567","0","0","1","1","1102","123","273","2","143","18","0.0","0","0","0","0","0","0","0"
"3614","0","0","0","0","4411","0","15","0","0","5","0.0","0","0","0","0","0","0","0"
"587","0","0","1","2","266","10","13","3","2","3","0.0","0","0","0","0","0","0","0"
"690","0","0","0","0","4155","65","92","0","8","30","5.91608","0","0","0","0","0","0","0"
"1026","1","0","2","1","2001","174","412","3","41","23","7.071068","0","0","0","0","0","0","0"
"1083","1","0","1","1","5713","0","378","2","23","99","0.0","0","0","0","0","0","0","0"
"1118","0","0","0","1","3262","0","17","1","0","5","0.0","0","0","0","0","0","0","0"
"1151","0","0","0","0","529","3","7","0","0","4","0.0","0","0","0","0","0","0","0"
"1246","0","0","0","1","7533","165","522","1","101","153","0.0","0","0","0","0","0","0","0"
"13","0","0","0","0","1756","0","47","0","0","33","0.0","0","0","0","0","0","0","0"
"1350","0","0","0","8","5911","506","613","10","45","113","22.51666","0","0","2","0","0","0","0"
"1588","1","0","1","3","10163","1297","1613","4","0","157","3.0","0","0","0","0","0","0","0"
"1819","0","0","0","0","3418","32","255","0","18","82","0.0","0","0","0","0","0","0","0"
"2408","5","0","3","5","7749","485","670","9","138","126","21.142375","0","0","0","0","0","1","0"
"249","6","1","1","5","7745","378","912","7","22","170","16.124515","1","0","0","0","0","0","0"
"2785","0","0","0","0","5927","0","477","0","0","143","0.0","0","0","0","0","0","0","0"
"2796","0","0","0","0","4557","0","386","0","0","123","0.0","0","0","0","0","0","0","0"
"3024","0","1","0","3","2798","193","397","3","111","44","13.784049","1","0","0","0","0","0","0"
"3413","0","0","1","1","4861","98","538","2","34","96","0.0","0","0","0","0","0","0","0"
"3499","4","0","0","0","2061","142","288","0","116","48","9.110434","0","0","0","0","0","0","0"
"3562","0","0","1","1","635","0","42","2","8","21","0.0","0","0","0","0","0","0","0"
"445","1","0","1","0","5216","131","483","3","42","143","0.0","1","0","0","1","0","1","0"
"602","3","0","3","9","4326","368","437","18","99","74","17.888544","1","0","1","0","0","3","0"
"676","1","0","0","2","3239","58","337","2","4","59","6.480741","0","0","0","0","0","0","0"
"706","0","0","0","0","811","7","38","0","0","23","0.0","0","0","0","0","0","0","0"
"810","3","0","1","2","5568","234","476","3","79","131","10.535654","0","0","0","0","0","0","0"
"996","0","0","5","9","4363","182","334","16","61","78","0.0","0","0","0","0","0","2","0"
"1249","0","0","2","15","4409","313","645","17","174","60","0.0","0","0","0","0","0","0","0"
"1255","0","0","1","2","6062","0","935","3","0","146","0.0","0","0","0","0","0","0","0"
"1273","0","0","0","0","3202","28","178","0","9","48","0.0","0","0","0","0","0","0","0"
"1335","1","0","2","3","1190","45","198","8","52","37","5.656854","1","0","1","0","0","1","0"
"157","0","0","0","0","985","33","70","0","0","22","0.0","1","0","0","0","0","0","0"
"191","0","0","0","0","2594","81","190","0","13","46","0.0","1","0","0","0","0","0","0"
"2189","0","0","0","1","5231","92","469","2","43","106","0.0","0","0","0","0","0","1","0"
"2232","0","0","0","0","2167","0","107","0","0","19","0.0","0","0","0","0","0","0","0"
"2486","0","0","0","0","3185","0","192","0","0","52","0.0","0","0","0","0","0","0","0"
"2517","6","0","1","7","6903","513","1005","12","108","245","20.223748","1","0","2","0","0","2","0"
"2558","3","2","0","1","4750","605","992","1","214","125","0.0","0","0","0","0","0","0","0"
"260","6","0","2","10","7877","549","1011","15","41","161","25.019992","1","0","1","1","0","1","0"
"2963","0","0","1","1","4150","153","311","2","60","61","12.288206","1","0","0","0","0","0","0"
"14","1","0","0","0","1792","48","158","0","0","24","0.0","1","0","0","0","0","0","0"
"1681","0","4","1","1","4583","15","172","2","0","39","0.0","0","0","0","0","0","0","0"
"182","0","0","2","4","1045","62","166","6","8","21","0.0","0","0","0","0","0","0","0"
"21","0","0","0","0","683","0","7","0","2","5","0.0","0","0","0","0","0","0","0"
"2158","0","0","0","0","1594","67","106","0","36","25","0.0","1","0","0","0","0","0","0"
"2166","0","0","2","1","1247","3","6","3","0","5","0.0","0","0","0","0","0","0","0"
"2307","0","0","0","0","562","0","33","0","0","9","0.0","0","0","0","0","0","0","0"
"2372","1","0","1","1","8456","645","713","2","21","185","25.159491","1","0","0","0","0","0","0"
"2469","0","0","1","2","11016","321","627","3","129","121","1.0","0","0","0","0","0","0","0"
"2822","0","0","0","0","1237","0","8","0","0","17","0.0","0","0","0","0","0","0","0"
"3043","6","0","0","4","5901","824","985","5","183","73","28.809721","1","0","1","0","0","0","0"
"3102","1","0","4","5","3639","338","568","9","207","68","18.303005","1","0","0","0","0","0","0"
"3104","0","0","0","0","3968","352","658","0","118","71","2.828427","1","0","0","0","0","0","0"
"831","2","0","1","7","4846","8","479","8","102","100","5.744563","1","0","0","0","0","0","0"
"939","0","0","0","0","1541","61","128","0","10","18","0.0","0","0","0","0","0","0","0"
"1098","6","0","0","2","5139","488","734","2","107","91","16.03122","1","0","0","0","0","0","0"
"1121","0","0","0","0","782","16","50","0","12","11","2.44949","0","0","0","0","0","0","0"
"1730","2","0","0","0","4231","284","533","0","149","63","0.0","0","0","0","0","0","0","0"
"1846","0","3","1","8","3977","80","263","9","24","56","0.0","1","0","0","0","0","0","0"
"2128","1","0","0","1","3205","298","374","1","177","69","9.327379","0","0","0","0","0","0","0"
"2137","2","0","1","4","7224","530","837","7","134","99","15.779734","0","0","0","0","0","2","0"
"2427","0","0","0","2","7134","74","560","2","24","78","0.0","0","0","0","0","0","0","0"
"264","3","0","1","5","6201","389","798","6","215","120","19.467922","1","0","0","0","0","0","0"
"2857","2","0","5","13","4148","524","824","32","116","77","19.157244","1","0","5","2","1","7","0"
"2880","0","0","0","0","5371","70","444","0","37","109","1.0","1","0","0","0","0","0","0"
"3211","0","0","0","0","1226","0","21","0","3","23","0.0","0","0","0","0","0","0","0"
"3218","0","0","1","1","2132","124","336","2","39","30","0.0","0","0","0","0","0","0","0"
"3324","0","0","0","4","2086","276","355","6","84","42","1.0","1","0","2","0","0","0","0"
"508","0","0","0","0","2402","178","514","1","44","43","0.0","0","0","1","0","0","0","0"
"651","0","0","0","0","5533","0","415","0","30","84","0.0","0","0","0","0","0","0","0"
